DATE,OPERATING_SYSTEM,DEVICE_TYPE,MARKETING_CHANNEL,PAYMENT_METHOD,PRODUCT_NAME,SOURCE_TABLE,SE%,ORDER_PER_CART,UPGRADES,CART_ABANDON,CHECKOUTS,USERS,TIME_SPENT_PER_VISIT,MV,ATC%,VISITS,UNITS,REVENUE,CVR%,CRASHES,LAUNCHES,QV%,ATC,MV%,SITE_SEARCH,INSTALLS,UNIQUE_VISITORS,ORDERS,QV,PRODUCT_VIEWS,AOV
2023-02-03 12:00:00.000,Linux,Set-top Box,Paid Search,GPay,S2,app_data_source_2,37.89,5.88,24.75,137.41,25.09,376.66,17.3,61.58,54.13,1322.65,5.23,4043.93,0.76,47.21,715.08,25.86,45.24,67.37,339.29,404.28,421.35,149.36,859.59,3475.8,27.075053562
2025-07-24 14:00:00.000,Windows,Mobile Phone,Gen AI Search,GPay,S4,app_data_source_3,5.89,5.22,1.32,90.49,294.14,1008.63,15.18,625.94,96.73,3513.89,400,690.5,75.54,38.32,116.38,53.71,447.92,30.88,443.85,317.05,1845.79,180.7,532.01,3562.08,3.821250692
2024-08-06 12:00:00.000,Windows,Tablet,Paid Search,Bank Transfer,S2,app_data_source_2,77.62,8.69,12.01,88.48,155.08,2067.51,5.61,328.46,84.05,3531.88,77.42,517.93,99.67,49.69,675.96,85.52,27.96,54.77,224.38,171.16,2417.28,93.73,617.61,8541.25,5.525765497
2024-04-10 14:00:00.000,Linux,Television,Display,Debit Card,S4,app_data_source_2,7.83,8.81,3.5,135.72,272.91,3242.2,17.89,547.88,83.82,2441.85,38.18,1945.72,6.51,8.43,680.25,22.91,469.37,72.17,221.95,314.35,2810.34,262.45,77.3,1842.26,7.413678796
2024-08-25 22:00:00.000,Windows,Mobile Phone,Display,Rupay,S4,app_data_source_1,26.37,5.6,32.59,17.07,90.95,3633.32,1.14,295.03,92.29,1002.86,142.06,3961.85,9.02,18.15,147.77,16.25,444.77,55.49,92.95,151.89,1759.44,17.96,970.67,4424.37,220.59298441
2023-03-09 19:00:00.000,iOS,Mobile Phone,Social Media Campaigns,GPay,S4,app_data_source_1,0.87,5,52.16,135.94,255.19,2767.29,2.07,933.61,87.05,934.83,148.84,106.9,96.52,0.56,574.21,5.65,213.72,21.01,125.88,465.11,1278.53,22.43,212.1,9511.33,4.765938475
2023-03-25 20:00:00.000,iOS,Television,Social Network Referrals,Credit Card,F1,app_data_source_2,63.85,5,69.84,97.35,265.15,1378.39,10.95,446.21,80.33,2839.25,452.17,3648.46,38.8,15.83,946.03,88.21,201.68,18.6,41.07,84.85,1089.93,211.32,540.56,6696.56,17.26509559
2024-05-19 05:00:00.000,Android,Tablet,Social Network Referrals,Debit Card,S1,app_data_source_3,96.1,6.84,99.17,104.17,255.88,1213.85,11.02,97.76,16.15,3025.04,174.01,865.38,21.08,2.97,625.95,42.53,254.85,88.72,467.76,472.92,1206.92,84.04,343.47,1708.26,10.29723941
2023-03-06 19:00:00.000,iOS,Mobile Phone,Paid Search,Rupay,S4,app_data_source_2,54.14,1.69,62.53,24.78,29.27,1922.67,2.07,35.11,8.07,2033.87,104.83,2174.47,42.31,4.4,952.24,8.28,277.84,74.83,240.84,118.97,1080.84,219.33,492.04,5458.49,9.914147631
2025-05-18 19:00:00.000,Android,Television,Paid Search,Debit Card,S3,app_data_source_2,94.99,8.9,77.93,31.28,182.19,3926.93,1.56,498.38,69.71,2442.27,108.04,2924.41,1.59,23.36,973.64,18.62,214.09,82.48,300.1,70.76,1816.52,201.35,839.8,6982.59,14.524012913
2025-03-21 17:00:00.000,macOS,Other,Gen AI Search,Rupay,S2,app_data_source_1,17.68,7.99,13.09,115.18,111.32,4358.11,12.01,86.78,48.18,628.63,492.15,631.48,12.15,32.97,739.26,79.54,486.29,25.5,194.17,98.99,195.95,0.12,728.69,5493.39,5262.333333333
2023-09-05 16:00:00.000,macOS,Set-top Box,Social Network Referrals,GPay,F2,app_data_source_3,61.26,5.46,35.11,34.33,249.77,1884.68,19.98,784.87,68.61,315.41,232.42,3199.04,44.32,22.66,398.41,21.59,64.34,97.9,16.99,117.31,1737.88,19.61,878.24,5590.22,163.13309536
2024-03-13 15:00:00.000,macOS,Mobile Phone,QR code,Rupay,S1,app_data_source_1,0.89,8.78,50.76,65.47,217.03,1668.17,9.71,749.22,77.15,4852.05,82.65,4640.8,84.74,10.24,587.55,70.69,96.05,75.18,453.23,250.1,2730.28,89.01,835.97,1304.4,52.137962027
2024-06-27 16:00:00.000,iOS,Television,Gen AI Search,Debit Card,F5,app_data_source_1,88.51,7.97,71.58,133.16,235.83,3628.11,8.52,532.49,78.77,2961.47,164.19,4975.07,78.98,23.08,400.68,26.71,154.39,46.62,419.86,375.88,68.47,216.79,228.84,4409.9,22.948798376
2023-11-21 03:00:00.000,macOS,Other,Social Media Campaigns,Rupay,F1,app_data_source_1,14.74,8.37,96.41,53.48,227.27,2572.6,14.21,587.29,42.82,4785.41,426.73,3884.88,51.84,29.77,797.47,86.87,46.31,86.92,177.51,384.11,1254.63,61.15,242.42,3266.21,63.530335241
2023-10-12 13:00:00.000,Windows,Other,Gen AI Search,Bank Transfer,S3,app_data_source_1,5.85,4.81,82.48,117.24,82.82,148.47,5.2,295.48,33.96,2196.24,201.08,3478.95,57.02,41.84,386.11,0.57,244.43,65.23,115.8,13.56,1541.47,79.78,974.91,2200.28,43.606793683
2025-03-12 17:00:00.000,macOS,Mobile Phone,Social Media Campaigns,GPay,S3,app_data_source_1,86.52,8.87,84.16,110.16,258.18,3035.11,8.51,678.48,41.77,323.51,274.37,1476.28,47.43,49.81,491.02,43.44,348.78,39.63,93.56,374.93,2028.85,61.91,473.36,6010.19,23.845582297
2024-03-15 21:00:00.000,Windows,Tablet,Gen AI Search,Bank Transfer,S4,app_data_source_1,99.87,2.87,3.22,89.54,30.4,131.63,18.89,522.73,12.67,4421.11,191.95,2184.26,25.6,20.32,923.13,56.01,215.97,27.27,321.75,220.84,30.66,242.13,301.01,417.11,9.021021765
2023-12-27 09:00:00.000,Android,Tablet,Gen AI Search,Debit Card,S3,app_data_source_3,85.49,3.02,14.58,145.62,246.46,2853.26,7.52,725.33,46.92,1793.09,27.18,3817.07,43.93,35.63,514.92,22.11,37.02,2.98,34.02,292.44,1280.8,250.96,747.35,8517.35,15.209874084
2023-11-16 01:00:00.000,Linux,Other,Social Media Campaigns,Credit Card,S2,app_data_source_3,45.76,9.52,91.79,131.52,53.26,741.96,3.34,919.02,42.33,648.23,270.15,1647.86,33.34,47.8,25.5,24.2,451.2,30.21,424.88,378.18,1763.5,219.06,411.6,2116.27,7.522413951
2024-03-13 00:00:00.000,Android,Other,Push Notification,Rupay,F3,app_data_source_2,9.34,5.1,57.14,26.86,163.33,4232.54,15.18,28.44,46.04,438.04,103.17,1585.84,72.46,49.31,351.02,75.11,399.99,23.41,239.43,166.65,1415.42,204.93,868.45,5442.24,7.738447275
2024-01-26 03:00:00.000,Linux,Other,Social Media Campaigns,Bank Transfer,F1,app_data_source_3,13.85,0.58,61.02,102.71,14.19,1214.62,4.63,41.3,80.9,3026.65,113.12,4331.95,37.25,25.49,407.5,74.97,228.7,10.26,98.81,171.71,358.66,192.34,989.72,2501.11,22.522356244
2024-09-27 23:00:00.000,Android,Other,QR code,Rupay,F2,app_data_source_1,49.81,0.14,40.34,11.41,147.48,1947.53,19.23,696.74,5.9,1079.93,136.03,3461.57,95.06,41.76,269.69,92.93,293.52,35.5,175.29,202.33,2057.35,283,932.17,9722.84,12.231696113
2025-07-28 12:00:00.000,Android,Tablet,Video,Bank Transfer,F5,app_data_source_1,77.58,4.37,77.94,60.65,213.17,774.73,19.18,915.42,41.2,2622.5,486.09,3494.94,96.84,49.91,209.85,15.62,164.77,2.57,265.77,445.8,2498.54,100.08,175.74,4139.53,34.92146283
2023-04-14 05:00:00.000,Android,Television,Display,GPay,F5,app_data_source_3,22.16,5.9,88.57,71.85,129.52,742.71,17.32,871.75,42.83,1245.24,89.93,2210.88,60.25,30.48,811.33,86.21,108.71,33.62,401.43,496.22,1708.1,206.97,480.2,9464.3,10.682127845
2023-09-05 02:00:00.000,Windows,Other,Video,GPay,F1,app_data_source_2,89.09,3.8,52.51,100.79,110.17,1845,13.04,541.1,24.78,2631.43,55.49,1146.05,86.07,47.97,439.29,84.42,26.13,69.02,444.75,364.7,1725.12,153.41,979.14,512.94,7.470503878
2025-05-03 14:00:00.000,Windows,Set-top Box,Gen AI Search,Debit Card,F5,app_data_source_3,90.31,7.33,56.94,110.16,12.8,2402.99,18.49,443.92,69.32,2798.59,7.93,306.88,13.53,20.12,932.51,69.78,324.26,47.16,334.03,203.42,2190.15,177.04,693.61,3824.34,1.733393583
2025-06-21 07:00:00.000,iOS,Television,Video,Credit Card,F2,app_data_source_3,24.18,4.27,96.25,74.19,203.71,2654.85,6.45,288.08,85.49,4228.39,475.29,3013.07,76.68,26.59,935.36,47.32,222.36,30.14,457.14,429.15,2966.16,118.69,43.05,3648.98,25.386047687
2025-04-11 21:00:00.000,iOS,Other,Other Links,Bank Transfer,F5,app_data_source_3,66.34,1.81,67.38,96.2,219.82,2761.86,8.99,274.4,96.96,4160.47,150.86,2624.9,18.45,29.09,939.19,45.03,308.59,48.42,318.76,359.82,345.75,77.2,661.49,278.42,34.001295337
2024-09-29 01:00:00.000,Linux,Tablet,Social Media Campaigns,Credit Card,S4,app_data_source_3,77.04,6.05,93.74,98.14,125.5,869.83,11.1,254.23,27.74,4568.79,132.82,2036.15,2.67,36.4,228.01,82.34,367.87,30.33,76.51,193.25,869.96,162.48,238.57,3952.91,12.531696209
2023-09-03 11:00:00.000,iOS,Television,Video,Bank Transfer,S4,app_data_source_2,20.65,2.55,58,20.74,140.64,4982.96,18.58,637.42,58.54,4272.69,14.91,2798.17,64.93,7.19,447.72,41.54,22.7,44.75,130.67,384.92,981.67,266.11,735.14,6001.06,10.515087746
2025-04-09 17:00:00.000,iOS,Mobile Phone,Gen AI Search,Bank Transfer,F1,app_data_source_1,86.55,2.21,47.34,55.7,45.23,1135.64,10.98,131.87,21.81,3960.52,96.6,3382.45,33.8,41.39,74.7,41.39,164.27,10.67,60.96,253.09,1631.2,90.08,856.12,521.5,37.549400533
2025-01-27 13:00:00.000,macOS,Tablet,Social Media Campaigns,Debit Card,S2,app_data_source_3,32.7,4.52,46.46,56.96,264.26,4792.9,2.72,431.11,19.15,923.33,87.61,2816.1,64.23,0.48,981.83,51.77,208.86,76.81,476.79,24.37,303.03,29.26,245.86,9893.56,96.244019139
2024-10-10 01:00:00.000,Android,Tablet,Gen AI Search,Credit Card,S1,app_data_source_1,26.9,5.98,27.86,97.94,27.98,3371.33,1.31,17.21,92.26,3837.85,478.67,4331.8,49.11,2.02,123.71,13.83,263.7,0.39,425.05,59.51,2165.09,24.83,828.85,2436.61,174.458316553
2024-11-13 00:00:00.000,macOS,Other,Gen AI Search,Debit Card,S2,app_data_source_2,93.72,3.34,55.73,23.32,243.81,3428.42,2.75,776.92,43.63,125.78,341.37,1104.01,86.19,38.97,142.81,10.03,370.02,29.68,35.25,9.41,906.94,14.28,207.72,1128.76,77.31162465
2023-09-21 02:00:00.000,Windows,Other,Other Links,Rupay,S3,app_data_source_1,43.69,4.27,51.73,44.21,239.21,321.72,3.29,872.83,66.69,1719.92,271.3,713.72,72.03,8.19,39.43,17.93,145.99,34.44,58.62,31.33,87.32,50.56,141.35,6702.24,14.116297468
2025-04-07 13:00:00.000,Linux,Set-top Box,Display,Credit Card,F2,app_data_source_1,90.18,2.11,47.62,115.44,40.78,623.92,2.86,530.84,21.49,2050.89,326.37,3215.24,26.6,29.74,663.07,51.36,293.3,19.81,24.6,180.33,1359.25,194.48,159.23,1458.39,16.532496915
2024-08-01 17:00:00.000,Android,Set-top Box,Display,Credit Card,S1,app_data_source_1,31.8,2.77,52.31,69.6,89.78,2356.14,19.34,394.78,21.72,805.82,90.01,4059.1,94.31,37.67,947.03,53.23,423.01,34.37,259.42,387.83,147.9,95.4,770.79,6926.23,42.548218029
2023-05-26 16:00:00.000,Windows,Set-top Box,Gen AI Search,Rupay,F5,app_data_source_3,83.94,7.25,37.3,6.07,99.8,1681.99,4.37,42.88,12.48,3412.36,99.46,4099.4,44.01,16.24,267.53,43.52,307.22,3.59,235.1,99.68,1501.8,175.71,777.45,6766.23,23.330487735
2024-12-01 19:00:00.000,iOS,Television,Other Links,Credit Card,S4,app_data_source_3,1.12,7.87,34.14,143.64,121.12,3040.11,12.82,395.86,49.2,2282.48,213.76,509.06,77.46,40.02,652.55,35.17,275.45,94.14,75.73,82.34,1664.18,186.31,246.9,6106.03,2.732327841
2023-07-13 14:00:00.000,macOS,Television,Video,Credit Card,S1,app_data_source_1,99.26,6.28,69.98,97.76,150.33,1533.49,13.85,730.35,32.4,3240.93,329.78,2547.06,61.72,32.02,852.75,50.39,194,92.17,126.94,106.48,1926.48,55.1,916.8,7254.61,46.226134301
2024-09-24 20:00:00.000,Linux,Mobile Phone,QR code,Rupay,F1,app_data_source_2,85.42,1.94,72.3,113.76,107.63,2338.26,8.37,319.69,6.03,2936.62,161.51,1318.78,50.65,21.14,144.46,74.41,165.72,11.21,40.86,383.81,1301.34,3.78,806.89,3787.24,348.883597884
2023-08-28 15:00:00.000,iOS,Tablet,Gen AI Search,GPay,F2,app_data_source_3,67.35,6.81,1.39,137.37,129.82,835.81,11.18,152.38,71.82,1864.31,377.4,1235.8,41.83,2.86,71.69,14.01,161.3,74.08,113.56,264.69,2946.94,299.41,759.41,3644.07,4.127450653
2024-03-02 05:00:00.000,iOS,Mobile Phone,QR code,GPay,F5,app_data_source_1,31.46,8.68,51.65,44.61,164.58,2869.08,4.27,873.24,53.9,2920.62,323.9,1036.5,88.04,37.48,0.59,75.61,414.62,62.79,317.27,206.35,2186.78,294.73,33.7,8765.74,3.516778068
2023-05-11 10:00:00.000,Linux,Other,Gen AI Search,GPay,F1,app_data_source_1,67.88,4.41,47.4,119.18,232.78,1918.73,8.29,643.92,63.62,2547.58,225.39,2147.99,1.11,39.55,404.21,24.76,339.99,11.11,220.9,177.14,789.99,207.93,667.18,5416.02,10.330351561
2024-10-17 22:00:00.000,Linux,Mobile Phone,Display,Rupay,F3,app_data_source_3,43.71,0.03,67.35,54.18,52.34,4141.09,8.51,253.45,54.97,4950.86,417.72,4228.37,79.74,3.39,966.35,71.6,160.03,34.26,431.68,94.81,1560.85,34.83,421.63,4513.68,121.400229687
2023-02-28 20:00:00.000,Linux,Mobile Phone,Social Network Referrals,Debit Card,F2,app_data_source_3,68.55,2.01,36.9,132.14,95.34,1841.89,14.72,118.7,93.45,1694.69,141.62,4091.02,72.87,23.54,910.95,52.68,51.88,81.09,446.61,299.07,221.06,46.87,713.04,5267,87.28440367
2024-09-05 04:00:00.000,iOS,Mobile Phone,Other Links,Rupay,F3,app_data_source_2,0.19,4.27,16.09,48.9,63.28,3944.47,9.2,679.63,41.74,2910.74,351.67,4082.67,74.08,22.02,491.16,98.34,138.73,92.89,453.36,300.72,2245.03,153.16,433.36,653,26.656241839
2025-08-28 03:00:00.000,iOS,Tablet,Video,Rupay,S3,app_data_source_2,2.88,9.12,86.28,44.97,284.78,1582.02,7.81,320.32,72.26,4651.13,483.42,3346.78,60.92,11.42,119.38,58.38,170.23,94.74,448.93,335.7,1154.55,195.36,563.93,7834.13,17.131347256
2024-08-24 03:00:00.000,macOS,Set-top Box,Push Notification,Bank Transfer,F3,app_data_source_2,48.79,3.32,30.65,73.35,36.15,2437.81,17.09,321.44,52.86,4027.47,189.34,1360.74,56.51,47.17,558.88,7.98,230.69,31.87,327.96,373.66,1125.96,66.67,33.2,9877.52,20.410079496
2024-10-16 13:00:00.000,Windows,Other,Push Notification,Debit Card,F5,app_data_source_3,31.08,8.11,77.65,105.14,110.51,3824.98,18.24,276.18,37.16,2396.89,316.86,109.12,17.18,10.83,18.18,33.06,347.5,41.53,477.09,229.65,1151.86,276.41,353.07,7367.01,0.3947758764
2025-08-21 09:00:00.000,Windows,Tablet,Video,Bank Transfer,S1,app_data_source_1,3.66,7.98,49.72,6.64,214.81,1366.23,18.2,969.32,5.31,2772.4,436.14,3599.94,5.97,4.58,755.27,5.87,419.82,42.75,296.89,487.43,1167.8,31.56,692.29,4220.72,114.066539924
2025-08-04 09:00:00.000,Linux,Tablet,Social Media Campaigns,Debit Card,F2,app_data_source_2,37.35,8.54,85.64,55.64,210.69,4349.49,11.46,655.24,90.73,4908.17,452.7,2507.59,59.44,14.23,815.34,10.91,359.68,77.94,418.73,215.1,1977.53,57.34,497.29,7838.23,43.731949773
2025-01-24 04:00:00.000,Windows,Other,Other Links,Bank Transfer,F3,app_data_source_2,37.98,7.66,95.65,10.86,190.66,481.05,8.1,208.23,25.39,4348.05,344.73,1039.91,44.45,49.07,185.82,53.55,477.85,48.91,456.75,24.91,2048.87,7.4,164.36,953.5,140.528378378
2023-09-30 04:00:00.000,Android,Television,Video,Credit Card,F1,app_data_source_3,39.1,8.34,7.28,125.06,262.81,1341.21,14.87,893.57,56.33,1468.83,354.75,835.74,9.5,47.9,676.59,12.89,144.21,56.59,241.76,348.95,1945.38,187.7,828.58,5037.84,4.452530634
2025-02-21 21:00:00.000,macOS,Mobile Phone,Social Network Referrals,Rupay,S4,app_data_source_2,98.65,2.91,24.18,35.77,258.55,2688.49,19.16,186.33,48.49,3497.99,360.7,2116.55,52.67,3.02,560.17,78.9,457.74,46.34,306.7,235.11,1479.34,233.39,199.33,4592.98,9.068726167
2024-11-26 04:00:00.000,Android,Mobile Phone,Display,Debit Card,S1,app_data_source_2,0.79,2.61,12.16,27.74,248.21,2208.35,16.41,32.67,5.31,4404.99,363.97,3410.97,1.97,38.82,855.12,82.11,396.41,31.32,307.32,169.19,1943.29,38.46,997.96,769.94,88.688767551
2025-04-22 19:00:00.000,Linux,Other,Other Links,Credit Card,S2,app_data_source_2,52.52,7.18,98.53,70.83,59.86,3091.59,8.78,534.64,49.62,800.79,300.1,1966.62,50.56,27.33,22.04,77.95,59.58,5.66,238.22,282.68,1161.5,291.97,797.63,7397.73,6.735692023
2023-12-15 23:00:00.000,Android,Television,Gen AI Search,Credit Card,F1,app_data_source_1,12.6,8.23,56.74,15.14,81.29,3532.19,6.8,862.04,36.67,4837.59,339.62,3374.04,3.59,47.14,53.9,78.38,330.34,50.78,48.63,57.21,1474.01,19.51,269.5,683.29,172.939005638
2024-08-15 05:00:00.000,Linux,Other,Video,Rupay,F1,app_data_source_1,28.62,2.01,36.12,58.02,4.62,2542.47,1.22,555.26,68.56,2893.25,69.32,3701.85,2.61,9.53,325.01,60.04,409.39,21.05,229.44,7.94,2156.77,186.62,359.19,4285.32,19.83629836
2023-09-01 02:00:00.000,Linux,Mobile Phone,Display,Rupay,F1,app_data_source_1,32.02,6.93,29.96,114.33,285.04,2800.23,16.29,747.99,64.38,1620.17,177.32,1867.17,79.25,3.83,714.97,11.88,432.96,12.8,341.41,103.24,1829.4,206.43,810.16,4560.38,9.045051591
2024-11-03 15:00:00.000,Android,Set-top Box,Other Links,Credit Card,S2,app_data_source_1,69.31,9.7,43.11,33.08,263.13,1730.12,11.9,153.44,24.76,3383.05,346.36,1748.58,7.2,35.63,933.58,24.37,239.05,97.77,24.53,242.16,1457.49,279.87,654.95,2042.63,6.247829349
2025-02-17 05:00:00.000,macOS,Tablet,Display,Debit Card,F1,app_data_source_2,91.16,7.12,91.15,124.49,93.33,2349.02,19.39,691.11,70.91,563.8,93.58,4214.57,72.04,39.44,439.78,76.77,425.57,76.74,123,62.26,2327.27,95.05,658.19,4067.35,44.340557601
2023-12-12 17:00:00.000,iOS,Tablet,Gen AI Search,Bank Transfer,F5,app_data_source_3,4.1,9.27,11.33,10.35,190.22,3372.26,11.82,952.71,55.03,2341.23,233.58,3470.29,82.84,30.13,739.57,58.16,70.27,50.5,328.53,184.67,352.02,27.87,397.27,3783.94,124.517043416
2024-11-01 11:00:00.000,macOS,Tablet,Push Notification,Rupay,F5,app_data_source_1,74.18,2.5,20.31,60.15,256.98,4440.81,1.74,672.07,86.48,3164.37,455.57,4590.27,90.84,43.65,449.31,28.44,381.44,47.26,71.15,57.63,1596.05,23.94,844.12,4048.49,191.740601504
2024-11-14 23:00:00.000,iOS,Other,Other Links,Debit Card,F2,app_data_source_2,81.82,7.16,31.87,107.97,39.73,4370.92,18.49,51.85,74.53,1374.14,382.92,2259.18,54.43,21.58,252.27,24.15,249.88,36.81,481.45,456.82,2486.5,78.8,752.52,9969.1,28.669796954
2024-01-02 05:00:00.000,macOS,Tablet,Gen AI Search,Bank Transfer,S4,app_data_source_2,73.59,0.87,84.72,125.32,47.79,2230,13.49,507.47,22.14,2615.51,38.62,394.42,81.6,21.5,778.77,20.23,337.62,44.53,8.68,392.95,2398.82,298.14,350.85,4966.03,1.322935534
2025-01-04 06:00:00.000,macOS,Set-top Box,Social Media Campaigns,Rupay,S3,app_data_source_1,10.76,9.41,67.16,3.89,285.88,3859.6,3.47,363.05,80.13,1255.31,198.54,783.04,7.98,47.54,403.03,29.59,230.66,83.43,222.89,121.28,2708.77,94.39,806.49,2247.13,8.295794046
2025-02-16 16:00:00.000,Android,Tablet,QR code,Rupay,S1,app_data_source_2,84.93,9.88,24.52,110.41,153.83,482.03,5.66,325.59,56.87,1964.07,474.14,3856.69,64.03,0.65,731.56,0.11,382.84,22.45,295.03,488.12,813.96,154.56,703.76,9305.63,24.952704451
2024-09-30 01:00:00.000,macOS,Other,Social Network Referrals,Debit Card,F1,app_data_source_3,74.53,1.01,56.17,149.59,4.9,4828.62,3.15,954.14,43.01,4901.73,335.47,1364.29,89.5,49.46,736.9,79,31.49,47.77,255.6,162.52,2440.51,85.78,518.07,571.02,15.904523199
2025-09-06 14:00:00.000,macOS,Set-top Box,Gen AI Search,Rupay,S1,app_data_source_1,4.82,7.03,60.38,14.78,19.68,375.53,2.18,42.7,14.74,1514.56,172.94,1395.27,1.09,24.12,239.06,63.26,92.36,44.33,380.73,145.01,1144.14,238.11,194.6,5698.4,5.859770694
2023-03-02 06:00:00.000,Windows,Tablet,Social Media Campaigns,GPay,F3,app_data_source_2,0.98,5.39,41.71,4.29,241.75,691.18,13.79,158.75,48.36,3047.82,258.02,4530.21,64.3,27.8,924.62,8.95,332.8,2.7,131.01,177.3,1664.31,245.41,594.03,9467.62,18.459761216
2025-02-21 15:00:00.000,Linux,Set-top Box,Gen AI Search,Debit Card,S4,app_data_source_2,71.27,1.93,3.65,16.93,175.03,1861.99,5.29,647.85,73.47,3414.43,55.22,4981.54,59.57,2.22,430.01,79.28,151.52,66.9,462.1,23.89,2156.12,137.18,724.04,5796.39,36.313894154
2023-05-18 13:00:00.000,Linux,Television,Push Notification,Rupay,F5,app_data_source_1,49.83,7.8,59.56,128.71,155.89,2070.72,15.58,945.83,90.48,439.74,115.76,3606.3,75.63,49.3,913.48,68.68,399.02,41.92,9.73,454.95,169.42,225.43,358.22,7923.71,15.997427139
2025-01-10 15:00:00.000,Linux,Television,Other Links,Debit Card,F5,app_data_source_2,78.77,1.6,21.94,130.55,142.79,1307.47,19,530.86,67.08,2000.57,471.44,4596.7,41.37,2.61,740.82,54.54,298.37,20.69,175.09,381.69,305.94,186.07,817.55,7597.42,24.704143602
2023-01-25 04:00:00.000,Android,Other,Push Notification,Bank Transfer,S2,app_data_source_2,3.25,4.25,2.02,82.04,162.85,4503.05,13.59,287.85,58.73,4736.95,164.32,4461.62,8.83,35.49,894.02,25.36,232.74,89.56,174.92,37.07,1162.84,161.19,510.6,9985.23,27.6792605
2025-03-21 04:00:00.000,Linux,Mobile Phone,Push Notification,GPay,S3,app_data_source_1,23.74,8.48,91.59,60.32,25.17,2087.88,12.51,979.59,45.44,3429.46,490.36,3920.9,44.88,13.29,651.03,43.13,176.35,96.85,385.81,261.16,667.31,73.04,389.78,5404.65,53.681544359
2024-11-08 09:00:00.000,Windows,Mobile Phone,Video,Rupay,S3,app_data_source_3,0.81,1.16,52.49,91.35,193.29,1818.12,6.41,367.14,9.08,4946.85,266.77,4684.01,81.68,36.15,75.11,26.14,255.35,67.35,211.5,303.17,1602.88,269.07,761.26,4269.17,17.408146579
2023-05-19 05:00:00.000,Linux,Mobile Phone,Gen AI Search,Debit Card,S1,app_data_source_3,99.48,4.61,99.67,49.61,60.58,2144.34,10.31,247.49,36.37,2490.82,180.39,2157.42,54.16,34.65,487.43,14.11,166.21,83.2,224.78,485.92,2570.03,167.09,9.03,8808.51,12.91172422
2025-06-12 16:00:00.000,Linux,Mobile Phone,Display,Debit Card,S2,app_data_source_3,22,9.89,12.36,90.02,282.83,2073.35,17.79,256.83,44.47,1831.35,117.1,1406.69,3.78,23.82,942.38,27.71,345.72,96.03,81.91,243.05,1041.51,170.59,868.5,6359.82,8.246028489
2025-07-11 14:00:00.000,Android,Other,QR code,Rupay,F3,app_data_source_1,24.62,0.37,41.98,54.86,198.93,271.05,8.25,973.89,72.39,1390.89,253.06,368.37,73.92,29.79,115.68,93.12,322.82,54.62,254.92,50.41,483.7,198.99,427.22,3124.57,1.851198553
2023-11-18 13:00:00.000,Android,Mobile Phone,Gen AI Search,Credit Card,F5,app_data_source_2,81.05,5.18,22.34,25.35,106.82,3364.97,14.08,35.25,21.98,2279.18,366.08,286.83,68.2,3.99,897.63,10.69,267.66,19.79,107.28,200.39,583.52,79.46,210.86,7950.2,3.60974075
2023-07-22 17:00:00.000,Android,Tablet,Video,Bank Transfer,S1,app_data_source_1,21.3,2.53,51.38,105.08,192.52,3860.98,18.84,498.5,58.32,2824.68,122.42,3440.25,47.85,34.7,363.74,19.47,146.78,27.77,459.36,125.39,469.04,70.82,51.77,1745.25,48.577379271
2024-12-16 00:00:00.000,Android,Mobile Phone,Social Media Campaigns,Credit Card,F1,app_data_source_3,67.2,1.68,50.21,14.06,97.21,3479.62,14.45,433.23,72.56,4409.23,32.24,4841.22,38.22,29.38,352.27,5.05,163.87,11.96,69.83,384.65,1513.07,60.5,974.58,2675.01,80.020165289
2024-04-10 04:00:00.000,iOS,Other,Other Links,Bank Transfer,S4,app_data_source_2,30.52,4.74,96.6,134.62,232.49,3762.26,2.11,770.53,15.31,164.81,306.12,3503.91,37.07,44.43,501.81,82.27,248.87,27.73,169.8,314.77,222.88,75.7,237.16,3758.39,46.28678996
2025-07-10 13:00:00.000,macOS,Set-top Box,Gen AI Search,Debit Card,F1,app_data_source_3,19.22,7.42,66.85,132.76,238.65,4313.39,8.93,584.54,34.98,2857.15,38.84,4114.02,44,1.07,77.68,32.73,256.96,75.4,345.92,462.61,2525.48,175.7,331.44,7874.97,23.415025612
2023-12-15 18:00:00.000,Linux,Television,Push Notification,Debit Card,S1,app_data_source_1,41.86,9.86,64,45.95,93.75,4388.82,14.77,918.51,22.74,4380.37,92.64,2513.19,9.09,27.33,704.26,31.45,171.71,91.06,139.16,421.25,697,252.27,891.77,1840.69,9.962302295
2024-08-26 05:00:00.000,macOS,Other,Paid Search,Credit Card,S4,app_data_source_1,19.34,2.9,76.04,13.6,294.86,2798.44,5.62,770.28,43.75,2597.64,443.9,3659.88,2.31,20.98,657.38,93.23,449.96,15.34,68.64,176.73,2583.37,113.41,760.6,5863.25,32.271228287
